popularity,title,artist,bpm,enrgy,danceability,liveness,duration
unpopular,Your Own Life,Glen D. Giles,119.974,0.522,0.622,0.131,226.253
unpopular,Beauty and the Beast - Disney Super Guitar,Zakk Wylde,119.976,0.73,0.36,0.152,206.173
unpopular,Chant No 1 (I Don't Need This Pressure On) [12'' Version],Spandau Ballet,119.977,0.841,0.741,0.0611,344.827
unpopular,If I fall,Koana,119.981,0.359,0.821,0.106,203.159
unpopular,Hellfire - Disney Super Guitar,George Lynch,119.982,0.781,0.4,0.0834,211.773
unpopular,Buen Ambiente,Jordan Rodriguez,119.982,0.832,0.801,0.0847,155.133
unpopular,El Caballero,Los Broncos De Cosala,119.983,0.751,0.671,0.0761,164.92
unpopular,Esta Noche (Tonight),Andrés Román,119.983,0.704,0.731,0.0844,212.76
unpopular,Breed To Breathe - Live,Napalm Death,119.984,0.999,0.303,0.947,179.12
unpopular,She'll Be Coming Round The Mountain,Kidzone,119.985,0.369,0.903,0.0907,146.12
unpopular,Trap Queen,Tgfromthe4,119.985,0.269,0.84,0.0672,196.114
unpopular,Los Trucos - Remix,Truco Truco,119.99,0.86,0.875,0.324,139.208
unpopular,Never Say,1TakeTheGreat,119.991,0.327,0.797,0.439,160.052
unpopular,Naan In Jino,Pentecostal Singers,119.991,0.687,0.717,0.332,348.133
unpopular,Synapse Session,Plasma Force,119.991,0.855,0.545,0.0942,310.24
unpopular,Тропинка в лесу,Константин Муллов,119.991,0.57,0.723,0.105,260.185
unpopular,El Cacerolazo,Barreto el Show,119.992,0.911,0.86,0.0696,238.06
unpopular,Product,tUnE kOrLiOn,119.994,0.495,0.849,0.096,195.579
unpopular,Afrodisia - Rainer Trueby Remix,Gilles Peterson's Havana Cultura Band,119.995,0.612,0.732,0.12,467.8
unpopular,Jeovah Ao Jabot,Pentecostal Singers,119.995,0.759,0.78,0.053,343.167
unpopular,Mami (feat. Roberto Fonseca) - Edgaro el Productor en Jefe Tropicalia Remix,Gilles Peterson's Havana Cultura Band,119.996,0.614,0.833,0.25,346.52
unpopular,The House Full Of Light,Sasha Kim,119.997,0.289,0.803,0.108,117.159
unpopular,Skies Gray,DeadboyViaell,119.999,0.709,0.668,0.247,137.25
unpopular,"Sorry, Annie",Paris Street,119.999,0.372,0.457,0.153,174.267
unpopular,Touch,Piano Mood,120,0.202,0.461,0.0993,191.752
unpopular,Быстрая река !!!,Константин Муллов,120.001,0.643,0.72,0.0645,366.289
unpopular,Dun Dadda,King Tut (Turn Up Tony),120.003,0.612,0.823,0.143,145.032
unpopular,Танцует ночь,Константин Муллов,120.005,0.684,0.68,0.0849,301.743
unpopular,Берега,Константин Муллов,120.005,0.661,0.625,0.185,325.532
unpopular,Matte Lipstick - Radio Edit,Mairin May,120.008,0.299,0.898,0.0543,150.1
unpopular,Лето,Константин Муллов,120.008,0.588,0.8,0.0705,217.699
unpopular,Stay The Hell Away From Me,Bleed The Dream,120.01,0.967,0.6,0.22,240.52
unpopular,Resurgenance,Dave P,120.011,0.293,0.84,0.0586,424.52
unpopular,Momman Eo Jilu,Pentecostal Singers,120.012,0.75,0.768,0.0754,375.2
unpopular,Sickness of the City,Sound Frames,120.017,0.529,0.495,0.261,164
unpopular,Fountain o'Gosh,Plasma Force,120.017,0.529,0.665,0.538,138.317
unpopular,Cómo perdí tu amor - Re-edición,Edith Márquez,120.017,0.743,0.656,0.186,237.36
unpopular,Praise in My mouth,New Jersey Mass Choir,120.017,0.563,0.581,0.0779,299.24
unpopular,Late Night x Musical Curators,4am Rarri.tv,120.018,0.362,0.808,0.0848,192
unpopular,Solemn Healing,Sound Frames,120.019,0.43,0.628,0.102,204.935
unpopular,TiK ToK,Kesha,120.022,0.809,0.754,0.315,199.507
unpopular,Cloud 9,Tren Kanha,120.023,0.673,0.777,0.0982,71
unpopular,Return of the Weas,Terra Trona,120.023,0.256,0.649,0.196,219.271
unpopular,Synchronous Reflection,Plasma Force,120.026,0.842,0.463,0.267,260.336
unpopular,No Internet,Deligah Grier Publishing,120.028,0.696,0.558,0.169,127.8
unpopular,Forsaken,Fin Varra,120.029,0.641,0.652,0.144,150.255
unpopular,Caprichoso amor - Re-edición,Edith Márquez,120.03,0.852,0.774,0.0477,225.133
unpopular,Little Ghetto Boy - Seek Remix,Donny Hathaway,120.033,0.325,0.823,0.066,322.8
unpopular,The Pacemaker,Magnet,120.034,0.422,0.625,0.0905,306.04
unpopular,Glory,Jean-Michel Jarre,120.035,0.884,0.539,0.304,236.36
unpopular,Don’t Want to Be,Edgar Dickey,120.038,0.29,0.803,0.0951,180.253
unpopular,Groove Back,AntVerson,120.038,0.714,0.835,0.399,129.176
unpopular,Crime,Rotten Sound,120.04,0.648,0.288,0.383,73.2
unpopular,Awake,JBT 45,120.05,0.944,0.802,0.0306,173.24
unpopular,Me and My Bubble,Terra Trona,120.051,0.415,0.362,0.137,170.5
unpopular,Some Girls,Slow Pain,120.06,0.831,0.899,0.125,243.387
unpopular,Final Say - Live,SOTO,120.064,0.968,0.274,0.439,321.861
unpopular,Backtrack,Mars & Zay,120.065,0.539,0.643,0.0605,160.472
unpopular,Me faltas tanto - Re-edición,Edith Márquez,120.065,0.541,0.531,0.106,260.773
unpopular,When the Sun Settles,Shadowdream,120.066,0.0976,0.539,0.102,329
unpopular,My Life,SOTO,120.073,0.929,0.575,0.351,263.307
unpopular,St Thomas Instrumental,Paris Street,120.075,0.321,0.527,0.126,68.508
unpopular,I Want More,Kafime,120.079,0.616,0.753,0.0763,61.048
unpopular,O Most High,Aaron & Jeoffrey,120.086,0.39,0.604,0.109,204.2
unpopular,Away in a Manger,Steve Chavez,120.086,0.355,0.586,0.121,201.147
unpopular,Tus Desprecios,Grupo Imposible de Raunel Lopez,120.091,0.569,0.695,0.0886,212.693
unpopular,Talk MI Mind,Rouga Lirical,120.121,0.508,0.664,0.0909,219.193
unpopular,Counter Punch,Exodus Music and Sound,120.138,0.822,0.346,0.168,151
unpopular,longer than a mf,.godclap,120.143,0.371,0.384,0.43,87.147
unpopular,Can You Feel the Love Tonight - Disney Super Guitar,Richie Kotzen,120.144,0.782,0.357,0.221,241
unpopular,Where Mercy Reigns,Aaron & Jeoffrey,120.196,0.413,0.495,0.0933,254.707
unpopular,Focal Point,Exodus Music and Sound,120.216,0.795,0.568,0.131,60
unpopular,Trim Your Tree,J. Chang-Tablada,120.267,0.474,0.567,0.153,153.957
unpopular,Going Back to My Roots,Richie Havens,120.39,0.816,0.669,0.162,303.573
unpopular,My Mind Is Made Up,Daniel Ballinger,120.473,0.797,0.811,0.0836,215.8
unpopular,Luck of The City,Jin Riko,120.479,0.0341,0.54,0.108,119.27
unpopular,Regresa Pronto,Luigi Arias,120.516,0.388,0.942,0.0771,294.387
unpopular,Devil Sent Me You,Hosty,120.56,0.765,0.586,0.142,278.093
unpopular,ACROSS THE WATERS - 2023 Remastered Version,Gavin Watts,120.618,0.472,0.205,0.117,246.247
unpopular,Hinges,Kidzone,120.688,0.0827,0.784,0.108,70.187
unpopular,All American Girls,Sister Sledge,120.693,0.75,0.747,0.395,283.827
unpopular,Always Dancing,Conehead Buddha,120.927,0.555,0.613,0.0834,210.8
unpopular,This World Can't Stand,The Lumzy Sisters,120.936,0.601,0.726,0.647,224.4
unpopular,Stop Your Sobbing,Pretenders,120.941,0.565,0.579,0.549,158.64
unpopular,Te Pienso,Frank Reyes,120.957,0.695,0.909,0.0925,241.32
unpopular,Heart on Fire,Indiana,121.008,0.689,0.664,0.082,240.067
unpopular,Hey Plug,XanMan,121.016,0.288,0.92,0.138,142.653
unpopular,O Come O Come Emmanuel,Christmas 2018,121.028,0.205,0.942,0.0797,199.12
unpopular,Ordinary Love,Jessy Foxes,121.03,0.581,0.719,0.0935,222.149
unpopular,Control,Tgfromthe4,121.099,0.369,0.771,0.109,143.467
unpopular,Tonight I'm Alright,Narada Michael Walden,121.135,0.908,0.679,0.0316,320.133
unpopular,Trip & Slide,Bleach,121.142,0.722,0.313,0.272,310.027
unpopular,Feels Good,Stunna Bam,121.152,0.854,0.574,0.338,190.775
unpopular,Good Morning World,Bobby Hebb,121.159,0.328,0.48,0.121,235.24
unpopular,Linda Cavanaugh,Hosty,121.161,0.658,0.498,0.18,411.813
unpopular,Open Shut Them,Kidzone,121.162,0.116,0.779,0.104,75.88
unpopular,Move,Jessy Foxes,121.19,0.669,0.827,0.0356,227.416
unpopular,Peanut,Terra Trona,121.241,0.248,0.172,0.166,87.699
unpopular,A Pesar de Todo,Luigi Arias,121.329,0.595,0.927,0.168,275.48
unpopular,The Murder,Danny Elfman,121.356,0.16,0.793,0.0716,60.707
unpopular,Really Havin Jacks,MT Kbandz,121.379,0.5,0.663,0.104,125.179
unpopular,El Empresario,Grupo Renuente,121.533,0.775,0.74,0.27,138.787
unpopular,Anders Villa - 2018 demo,Vufcup,121.72,0.286,0.739,0.112,105.221
unpopular,Los Hombres No Deben Llorar,Luigi Arias,121.771,0.417,0.93,0.261,236.427
unpopular,Annie Maes - Chopped and Screwed,Mr. Pookie,121.777,0.251,0.852,0.26,315.095
unpopular,Push The Feelings,Matthew Sweet,121.803,0.823,0.483,0.114,188.227
unpopular,Si Me Vas Abandonar,Grupo Imposible de Raunel Lopez,121.851,0.638,0.791,0.127,145.728
unpopular,Nature Sounds for Relaxation,Sonido Del Bosque y Naturaleza,121.898,0.666,0.248,0.424,176.611
unpopular,Waves,Silktail,121.904,0.832,0.175,0.0727,262.927
unpopular,Mientras Tenga Corazon,Grupo Imposible de Raunel Lopez,121.905,0.633,0.723,0.175,172.843
unpopular,Two Angels,The Jayhawks,121.912,0.766,0.698,0.0725,249.24
unpopular,Dillon #3,Paris Street,121.919,0.289,0.589,0.113,221.899
unpopular,Bass,Speakers,121.946,0.87,0.474,0.11,206.027
unpopular,Trap Store,HavinMotion,121.949,0.7,0.778,0.358,103.861
unpopular,What Is Love,The Tuesdays,121.974,0.818,0.518,0.121,192.427
unpopular,I DON'T KNOW NOTHING,v-tec king of la,121.98,0.335,0.876,0.146,209.475
unpopular,Tonight (Reimagined 2010),The Clarks,121.982,0.399,0.62,0.0893,255.435
unpopular,Through The Night,Jacob Armitage,121.998,0.442,0.631,0.11,372.395
unpopular,Double Down,BMS Trapo,122.021,0.41,0.548,0.168,181.394
unpopular,Let Your Spirit Fall,The Spencers,122.022,0.52,0.527,0.0831,261.16
unpopular,冬至,生蓝,122.026,0.67,0.86,0.331,212.375
unpopular,I Really Want To,Blackjesus Yoshua,122.029,0.773,0.687,0.327,188.86
unpopular,FAMILY,Leon Cruise,122.077,0.438,0.867,0.143,125.867
unpopular,The Trip To Grendel,Harry Manfredini,122.082,0.207,0.378,0.113,136.199
unpopular,Runnin Outta Time,Dj Teddy,122.089,0.683,0.649,0.328,249.294
unpopular,Music Man,Kidzone,122.116,0.481,0.968,0.471,192.32
unpopular,If You're Happy And You Know It,Kidzone,122.123,0.39,0.82,0.0956,87.72
unpopular,Like They Were,Rearview Mirror,122.128,0.93,0.355,0.354,249.64
unpopular,Gotta Have Fun,Conehead Buddha,122.153,0.548,0.77,0.155,184.6
unpopular,The Christmas Song,J. Chang-Tablada,122.158,0.331,0.384,0.191,156.522
unpopular,Surround,Bleach,122.174,0.7,0.382,0.322,286.893
unpopular,Hang the Moon,The Nielsen Family Band,122.176,0.514,0.626,0.106,236.885
unpopular,Ah Mary,Grace Potter & The Nocturnals,122.215,0.662,0.519,0.416,276.133
unpopular,Set It Into Motion,Aaron & Jeoffrey,122.231,0.73,0.829,0.0815,198.8
unpopular,Lágrimas De Cristal,Conjunto Alacrán,122.274,0.466,0.785,0.065,171.573
unpopular,Paul Masson (Fre$h),Dj Toned Dyne,122.355,0.652,0.803,0.187,399.673
unpopular,Voyage,Robert W Hildreth,122.382,0.116,0.341,0.0973,224
unpopular,The Mockingbird Shows Off,Nature Sounds,122.4,0.138,0.713,0.0785,132.082
unpopular,NOVACANE,Myles T. Jordan,122.415,0.679,0.358,0.359,150.534
unpopular,Gallos De Durango,Los Broncos De Cosala,122.421,0.703,0.67,0.0951,147.293
unpopular,Never Ending Story,Limahl,122.422,0.803,0.579,0.22,210.013
unpopular,Fine,Boxelder,122.455,0.959,0.416,0.32,212.467
unpopular,Ain't It Just Too Bad,Mimi Naja,122.505,0.664,0.617,0.129,224.573
unpopular,Birth Of The UberJason,Harry Manfredini,122.564,0.229,0.301,0.112,263.599
unpopular,Why You Treat?,Hosty,122.653,0.643,0.504,0.301,333.267
unpopular,Crown Him,Aaron & Jeoffrey,122.73,0.587,0.602,0.168,173.96
unpopular,Fear,Rotten Sound,122.767,0.889,0.247,0.344,102.56
unpopular,Doomsday Jesus,Black Label Society,122.817,0.954,0.579,0.763,210.667
unpopular,De Corazon a Corazon,Luigi Arias,122.827,0.35,0.93,0.0739,246.173
unpopular,Psycho-Future,Girls Against Boys,122.837,0.948,0.572,0.096,211.893
unpopular,Blah,Kudrow,122.892,0.608,0.846,0.146,150.595
unpopular,Lifeboats,Soft Swells,122.918,0.909,0.53,0.266,183.626
unpopular,El Diablo En Una Botella,Grupo Imposible de Raunel Lopez,122.95,0.584,0.709,0.3,200.629
unpopular,Everything,Gee Pugzy,122.971,0.24,0.811,0.125,93.946
unpopular,Wavey - VIP Mix,CLiQ,122.979,0.837,0.918,0.353,156.665
unpopular,Known for Loving You,Cody Johnson,122.98,0.926,0.559,0.0762,165.973
unpopular,The Haunting,The Floating Men,122.997,0.799,0.641,0.326,220.387
unpopular,Because - 2019 - Remaster,The Dave Clark Five,123.002,0.508,0.712,0.286,142.425
unpopular,Push,Bleach,123.006,0.585,0.423,0.142,296.4
unpopular,Electrical Fetus,Satchel Grande,123.01,0.676,0.905,0.0794,166.457
unpopular,No More Semi-automatics,MoneyBagKZ,123.016,0.654,0.617,0.318,171.707
unpopular,Too Late To Be Good,The Tuesdays,123.031,0.69,0.515,0.212,213.067
unpopular,Love Song,Sara Bareilles,123.037,0.767,0.581,0.299,258.147
unpopular,Sound of Nature: The Tidal Surge,Winds and Oceans,123.042,0.409,0.166,0.52,130.612
unpopular,Dimelo De Frente,Grupo Imposible de Raunel Lopez,123.045,0.61,0.667,0.32,212.821
unpopular,Pueblito Viejo,Soraya,123.074,0.136,0.372,0.103,180.08
unpopular,El Grandes Ligas,El Josi,123.094,0.497,0.754,0.108,174.373
unpopular,Shoot Me,Tasha Thomas,123.148,0.572,0.644,0.365,429.307
unpopular,Don't Let Me Lose You,Alan Whitney,123.217,0.533,0.545,0.124,183.333
unpopular,Hoy Tengo Ganas De Ti,Alejandro Fernández,123.223,0.472,0.395,0.0687,291.253
unpopular,I'm a Star,Last Minet,123.261,0.907,0.283,0.434,246.688
unpopular,She Broke My Heart,Bobby Hebb,123.274,0.465,0.573,0.111,214.52
unpopular,Nowadays,BMS Trapo,123.279,0.485,0.587,0.0957,141.501
unpopular,Intro - You Speak Girl (Live),Adam Ezra Group,123.321,0.174,0.584,0.477,64.511
unpopular,The Big Cats Of Shambala,Matthew Sweet,123.348,0.821,0.26,0.118,333.8
unpopular,Outro,Plap Fieldz,123.413,0.209,0.717,0.797,97.018
unpopular,Pick Up the Pieces - Charlie Dark Remix,Average White Band,123.426,0.696,0.768,0.359,302.987
unpopular,BIG MISTAKE - 2023 Remastered Version,Gavin Watts,123.439,0.482,0.335,0.0968,264.609
unpopular,If You Can't S&C,Watts & Ron-C Of The Swisha House,123.484,0.42,0.902,0.22,408.66
unpopular,Overdose,Bluejeans,123.503,0.851,0.625,0.0742,170.397
unpopular,Driving for Miles With You,Mimi Naja,123.508,0.203,0.618,0.0882,209.588
unpopular,It's Up To You,The Tuesdays,123.575,0.723,0.472,0.217,268.693
unpopular,Lonesome Tune,Ethan Setiawan,123.626,0.212,0.662,0.11,481.72
unpopular,Struggle Through Time,Jarryd Elias,123.707,0.349,0.335,0.16,122.017
unpopular,"Paris, Cali, Milan",Soraya,123.763,0.741,0.67,0.272,263.213
unpopular,Friends of Mine,Duran Duran,123.775,0.787,0.634,0.12,343.933
unpopular,Jack In The Box,Kidzone,123.792,0.192,0.831,0.237,68.4
unpopular,Doxy - Live,Cal Tjader,123.82,0.418,0.527,0.723,436.867
unpopular,Only the Lonely,Indiana,123.881,0.777,0.513,0.109,221.267
unpopular,Street Player - Dance Mix,Chicago,123.886,0.894,0.761,0.331,524.627
unpopular,Selfish Ways,Jacob Armitage,123.905,0.579,0.544,0.131,307.637
unpopular,Easy Sleep,Dead Winter Carpenters,123.918,0.807,0.509,0.0911,224.762
unpopular,Wear It Out,Stargard,123.945,0.877,0.63,0.0292,313.813
unpopular,I Don't Wanna Hurt You - Instrumental Edit,Latif,123.947,0.294,0.834,0.0816,200.733
unpopular,Creepout,Choppaboy,123.954,0.57,0.901,0.101,155.852
unpopular,Up There,Wsb Stepp,123.958,0.595,0.78,0.122,142.128
unpopular,Jeffery Dahmer,Wsb Stepp,123.966,0.618,0.806,0.141,127.896
unpopular,Sweater Weather (It's Too Cold for You Here),Cue the Rain,123.974,0.747,0.591,0.0578,240.465
unpopular,posed to be,PNF Mike,123.983,0.688,0.675,0.114,187.063
unpopular,Easy - Original Mix,Trick,123.99,0.409,0.841,0.0688,445.4
unpopular,Bacon Pancakes,Saint James,124.006,0.291,0.874,0.0409,218.475
unpopular,¿Qué Hubiera Sido de Mi Vida? - En Vivo,Cachas De Oro,124.01,0.508,0.699,0.121,227.243
unpopular,I Don't Wanna Hurt You,Latif,124.026,0.554,0.673,0.0923,237.147
unpopular,Here In My Arms - Afropeans Revisit,Eric Benét,124.072,0.509,0.554,0.104,235.227
unpopular,Mic On My Skin,D4oesz,124.082,0.669,0.801,0.149,174.417
unpopular,Me Ha Tocado Perder,Grupo Imposible de Raunel Lopez,124.084,0.625,0.77,0.0683,223.713
unpopular,First Time,Boxelder,124.091,0.604,0.719,0.218,268.533
unpopular,Thank You,Plap Fieldz,124.099,0.483,0.753,0.0995,157.466
unpopular,All The Things You Are,Peter Nero,124.181,0.227,0.496,0.181,260.747
unpopular,Paddles On A Steamer,Kidzone,124.215,0.244,0.926,0.296,131.56
unpopular,All the W's,Dre/Parma,124.557,0.14,0.193,0.149,103.636
unpopular,Whispering Winds,Clara Ponty,124.619,0.0615,0.374,0.17,242.867
unpopular,The Game,Quiet Money Dot,124.659,0.547,0.65,0.328,216.294
unpopular,When You're A Tuesday Girl,The Tuesdays,124.682,0.666,0.478,0.0676,279.867
unpopular,El Bimbo,Grupo Renuente,124.734,0.759,0.795,0.0787,137.38
unpopular,Broken Pieces,Stranger Company,124.739,0.318,0.703,0.169,110.5
unpopular,El Vaca de Colima,Grupo Renuente,124.752,0.672,0.788,0.0996,158.415
unpopular,Seis Pies Abajo,Grupo Imposible de Raunel Lopez,124.753,0.696,0.675,0.157,207.605
unpopular,One for the Gipper,Mythology,124.846,0.954,0.43,0.0945,365.747
unpopular,Fly My Plane,GB Leighton,124.891,0.748,0.6,0.108,230.16
unpopular,Me Engañaste,Unique,124.929,0.728,0.74,0.0876,254.067
unpopular,MOTA!,Feral Rawk Addict,124.947,0.744,0.488,0.186,102.423
unpopular,95 Tonight,The Brand New Heavies,124.954,0.664,0.73,0.672,264
unpopular,El Ultimo Adios,Conjunto Alacrán,124.96,0.781,0.809,0.0575,187.987
unpopular,Flag In Majol,Pentecostal Singers,124.961,0.539,0.692,0.27,283.067
unpopular,Kill The King - Live,Rainbow,124.966,0.986,0.17,0.974,279.36
unpopular,Choppavelli,Choppaboy,124.971,0.449,0.806,0.0968,172.434
unpopular,Repeat on Repeat,Casi Joy,124.976,0.72,0.676,0.164,198.453
unpopular,Taken,KHALIKO,124.978,0.732,0.666,0.159,245.026
unpopular,Joey,Halcyon,124.981,0.339,0.654,0.112,204.32
unpopular,Morning Coffee,Piano Mood,124.984,0.0437,0.432,0.0942,190.026
unpopular,In The Music 2010 - Adam K & Soha Remix,Deepswing,124.986,0.872,0.679,0.0671,360.96
unpopular,Strokin,Tgfromthe4,124.992,0.334,0.83,0.148,122.762
unpopular,Electrofusion,Dave P,124.998,0.546,0.756,0.117,307.227
unpopular,Fold Space,Dave P,124.999,0.563,0.706,0.117,384.107
unpopular,Lyve - Original Mix,MOGUAI,125,0.482,0.743,0.15,511.842
unpopular,Quisiera Llorar,Unique,125.001,0.673,0.864,0.0839,231.68
unpopular,Love Season,C Lova,125.005,0.817,0.758,0.149,205.819
unpopular,A Few Screws Loose - Live,A Great Big Pile of Leaves,125.007,0.246,0.485,0.712,296.48
unpopular,Dip It Low - Full Intention Club,Christina Milian,125.007,0.827,0.692,0.0764,425.947
unpopular,Tú No Eres Para Mi,Fanny Lu,125.008,0.925,0.849,0.258,208.4
unpopular,Dip It Low - Full Intention Dub,Christina Milian,125.008,0.876,0.692,0.0882,441.227
unpopular,I'll Be Home Tomorrow,Hope Waits,125.01,0.38,0.605,0.192,261
unpopular,Digital choice,Talamaur,125.012,0.939,0.554,0.091,320.64
unpopular,De Amarte - Club Mix,Pilar Montenegro,125.013,0.887,0.777,0.181,284.693
unpopular,Wifey,Unique,125.018,0.708,0.866,0.125,226.653
unpopular,ОТКРЫТЫЕ РАНЫ,FLORES,125.021,0.667,0.449,0.125,107.52
unpopular,O Me Voy O Te Vas,Bercy,125.03,0.532,0.956,0.0626,210.547
unpopular,Rockout,Choppaboy,125.046,0.748,0.723,0.241,184.346
unpopular,Not Dark Yet,The Nielsen Family Band,125.048,0.418,0.678,0.128,417.109
unpopular,Never Should've Kissed You,Colton Rice,125.051,0.762,0.614,0.527,247.827
unpopular,Si No Te Hubieras Ido,Nicold Frias,125.064,0.577,0.899,0.062,241.307
unpopular,Everybody Knows (I Still Love You) - 2019 - Remaster,The Dave Clark Five,125.064,0.503,0.446,0.268,101.16
unpopular,Owner of a Lonely Heart,Yes,125.066,0.719,0.743,0.366,267.307
unpopular,Intro,Althea,125.076,0.338,0.952,0.276,111.412
unpopular,Iron Tempo,Zeros Second,125.077,0.249,0.828,0.203,152.172
unpopular,All Of My Life,Steve Earle,125.09,0.707,0.345,0.416,206.933
unpopular,M,The Cure,125.097,0.725,0.79,0.0863,184.293
unpopular,Turn It Around - Spotify Sessions curated by Jim Eno,Lucius,125.098,0.658,0.567,0.419,212.928
unpopular,Es Imposible,Grupo Imposible de Raunel Lopez,125.121,0.726,0.746,0.117,156.48
unpopular,Q&a,4gbrazy,125.135,0.397,0.912,0.111,107.598
unpopular,Bobby's Song,The Aliens,125.139,0.827,0.274,0.0824,626.293
unpopular,My Bx Likes ( Granny Say),G-9lock19,125.156,0.65,0.786,0.125,64.411
unpopular,Bahktia,The Wires,125.2,0.187,0.338,0.318,260
unpopular,Temporary Music,Vickie Winans,125.249,0.233,0.597,0.832,80.947
unpopular,Perdida - Re-edición,Edith Márquez,125.311,0.588,0.453,0.0872,235.027
unpopular,Honky Tonk Blues - Live,Richard Thompson,125.317,0.825,0.551,0.811,266.067
unpopular,Black Trucks,Yg Teck,125.32,0.749,0.777,0.328,132.807
unpopular,Big Ballah - Chopped and Screwed,Mr. Pookie,125.328,0.26,0.76,0.373,279.197
unpopular,Summer Stream,Nature Sounds Nature Music,125.329,0.818,0.265,0.833,177.049
unpopular,Tonight,Celebration,125.338,0.477,0.565,0.113,169.48
unpopular,Good Ship,Celebration,125.412,0.564,0.499,0.324,265.747
unpopular,While I'm Still Young,Alan Whitney,125.415,0.555,0.515,0.194,230.827
unpopular,Haven,Silktail,125.437,0.826,0.359,0.188,225.701
unpopular,At The Sea,I Am Kloot,125.446,0.238,0.471,0.0693,121.88
unpopular,The Weekend Trip to D.C.,Paris Street,125.535,0.537,0.534,0.107,113.938
unpopular,Circa 2006,Brightside,125.572,0.529,0.461,0.0627,262.174
unpopular,Same Man - Original Mix,Till West,125.59,0.932,0.787,0.0358,407.986
unpopular,Down Like That - Chopped and Screwed,Mr. Pookie,125.59,0.218,0.911,0.326,306.039
unpopular,Ferris Wheels,I Am Kloot,125.609,0.56,0.553,0.114,191.093
unpopular,La Vida del Mencho,Grupo Renuente,125.709,0.727,0.58,0.0592,105.173
unpopular,Off Night Backstreet,Joni Mitchell,125.739,0.486,0.605,0.215,200.2
unpopular,amievenburied?,Ky,125.741,0.729,0.708,0.151,108.481
unpopular,Cats Vs. Dogs,Matthew Sweet,125.841,0.763,0.512,0.195,232.653
unpopular,This Blood,Garret Fitch,125.891,0.343,0.509,0.111,405.867
unpopular,IMA SIGN,Young Sims,125.896,0.59,0.625,0.471,170.464
unpopular,Fresno,Dre/Parma,125.901,0.495,0.629,0.09,186.19
unpopular,The Time Is Now,The Spencers,125.915,0.508,0.52,0.3,253.88
unpopular,Not Looking Good,Kafime,125.927,0.575,0.814,0.095,61.048
unpopular,Paper Bag,Mimi Naja,125.927,0.403,0.765,0.125,290.953
unpopular,Dame,Choppaboy,125.938,0.538,0.94,0.131,128.639
unpopular,Mamma Get Them Racks,King Tut (Turn Up Tony),125.94,0.722,0.858,0.243,185.597
unpopular,Take Heart,Onnyx,125.948,0.686,0.417,0.105,311.014
unpopular,Shirley - Mono Mix,Max Roach,125.959,0.673,0.474,0.146,400.747
unpopular,Star Guitar - Armand Van Helden Remix,Shinichi Osawa,125.97,0.853,0.515,0.0793,359.013
unpopular,The Spark (Taking Back the Way),Big Firelight,125.976,0.883,0.523,0.123,243.81
unpopular,El Ayudante,Los Broncos De Cosala,125.982,0.772,0.741,0.0836,141.013
unpopular,"Silent Night, Bodom Night - Live in Japan",Children Of Bodom,126,0.979,0.21,0.99,203.4
unpopular,Sexy Love - Friscco Club Extended,Residence Deejays,126,0.881,0.772,0.0951,393.053
unpopular,Gotta Go Gotta Leave (Tired) - Morel's Pink Noise Vocal Mix,Vivian Green,126.002,0.968,0.755,0.0165,462.667
unpopular,Chase The Mouse - Original Mix,Joris Voorn,126.009,0.543,0.917,0.0765,412.285
unpopular,Chekere Son (feat. Mayra Caridad Valdés) - Seiji Rerub,Gilles Peterson's Havana Cultura Band,126.011,0.947,0.8,0.0535,317.147
unpopular,Do Dat,RenzoBeats,126.011,0.709,0.803,0.174,156.682
unpopular,Bromance - Avicii's Arena Mix,Tim Berg,126.018,0.648,0.726,0.109,495.375
unpopular,Perky Dreams,1TakeTheGreat,126.02,0.277,0.861,0.074,175.125
unpopular,I'm Addicted to You,Burning Gold,126.035,0.662,0.94,0.0906,147.649
unpopular,Glow Worm,Kidzone,126.04,0.377,0.878,0.343,118.84
unpopular,Get Money Kids - EMYND Buildup Breakdown Remix,Pase Rock,126.04,0.919,0.771,0.0657,246.613
unpopular,Long-Winded Prayer,The Floating Men,126.047,0.687,0.682,0.0197,277.08
unpopular,Forged In Darkness,Exodus Music and Sound,126.053,0.662,0.542,0.123,174
unpopular,End of Sucker-Free Days,Satchel Grande,126.059,0.816,0.792,0.107,260.809
unpopular,Ariel (Remix),The Big Trouble,126.071,0.575,0.593,0.146,263.812
