popularity,title,artist,bpm,enrgy,danceability,liveness,duration
unpopular,Control,Tgfromthe4,121.099,3.69E+01,77.1,11.2,143.467
unpopular,Tonight I'm Alright,Narada Michael Walden,121.135,9.08E+01,67.9,26.1,320.133
unpopular,Trip & Slide,Bleach,121.142,7.22E+01,31.3,26,310.027
unpopular,Feels Good,Stunna Bam,121.152,8.54E+01,57.4,11.4,190.775
unpopular,Good Morning World,Bobby Hebb,121.159,3.28E+01,48,12.7,235.24
unpopular,Linda Cavanaugh,Hosty,121.161,6.58E+01,49.8,42.4,411.813
unpopular,Open Shut Them,Kidzone,121.162,1.16E+01,77.9,7.27,75.88
unpopular,Move,Jessy Foxes,121.19,6.69E+01,82.7,17.5,227.416
unpopular,Peanut,Terra Trona,121.241,2.48E+01,17.2,7.25,87.699
unpopular,A Pesar de Todo,Luigi Arias,121.329,5.95E+01,92.7,11.3,275.48
unpopular,The Murder,Danny Elfman,121.356,1.60E+01,79.3,11,60.707
unpopular,Really Havin Jacks,MT Kbandz,121.379,5.00E+01,66.3,35.8,125.179
unpopular,El Empresario,Grupo Renuente,121.533,7.75E+01,74,12.1,138.787
unpopular,Anders Villa - 2018 demo,Vufcup,121.72,2.86E+01,73.9,14.6,105.221
unpopular,Los Hombres No Deben Llorar,Luigi Arias,121.771,4.17E+01,93,8.93,236.427
unpopular,Annie Maes - Chopped and Screwed,Mr. Pookie,121.777,2.51E+01,85.2,11,315.095
unpopular,Push The Feelings,Matthew Sweet,121.803,8.23E+01,48.3,16.8,188.227
unpopular,Si Me Vas Abandonar,Grupo Imposible de Raunel Lopez,121.851,6.38E+01,79.1,8.31,145.728
unpopular,Nature Sounds for Relaxation,Sonido Del Bosque y Naturaleza,121.898,6.66E+01,24.8,33.1,176.611
unpopular,Waves,Silktail,121.904,8.32E+01,17.5,32.7,262.927
unpopular,Mientras Tenga Corazon,Grupo Imposible de Raunel Lopez,121.905,6.33E+01,72.3,14.3,172.843
unpopular,Two Angels,The Jayhawks,121.912,7.66E+01,69.8,11.3,249.24
unpopular,Dillon #3,Paris Street,121.919,2.89E+01,58.9,32.8,221.899
unpopular,Bass,Speakers,121.946,8.70E+01,47.4,47.1,206.027
unpopular,Trap Store,HavinMotion,121.949,7.00E+01,77.8,9.56,103.861
unpopular,What Is Love,The Tuesdays,121.974,8.18E+01,51.8,35.4,192.427
unpopular,I DON'T KNOW NOTHING,v-tec king of la,121.98,3.35E+01,87.6,15.5,209.475
unpopular,Tonight (Reimagined 2010),The Clarks,121.982,3.99E+01,62,19.1,255.435
unpopular,Through The Night,Jacob Armitage,121.998,4.42E+01,63.1,32.2,372.395
unpopular,Double Down,BMS Trapo,122.021,4.10E+01,54.8,10.6,181.394
unpopular,Let Your Spirit Fall,The Spencers,122.022,5.20E+01,52.7,41.6,261.16
unpopular,冬至,生蓝,122.026,6.70E+01,86,8.15,212.375
unpopular,I Really Want To,Blackjesus Yoshua,122.029,7.73E+01,68.7,6.5,188.86
unpopular,FAMILY,Leon Cruise,122.077,4.38E+01,86.7,18.7,125.867
unpopular,The Trip To Grendel,Harry Manfredini,122.082,2.07E+01,37.8,9.73,136.199
unpopular,Runnin Outta Time,Dj Teddy,122.089,6.83E+01,64.9,7.85,249.294
unpopular,Music Man,Kidzone,122.116,4.81E+01,96.8,35.9,192.32
unpopular,If You're Happy And You Know It,Kidzone,122.123,3.90E+01,82,9.51,87.72
unpopular,Like They Were,Rearview Mirror,122.128,9.30E+01,35.5,22,249.64
unpopular,Gotta Have Fun,Conehead Buddha,122.153,5.48E+01,77,32,184.6
unpopular,The Christmas Song,J. Chang-Tablada,122.158,3.31E+01,38.4,12.9,156.522
unpopular,Surround,Bleach,122.174,7.00E+01,38.2,11.2,286.893
unpopular,Hang the Moon,The Nielsen Family Band,122.176,5.14E+01,62.6,30.1,236.885
unpopular,Ah Mary,Grace Potter & The Nocturnals,122.215,6.62E+01,51.9,16.8,276.133
unpopular,Set It Into Motion,Aaron & Jeoffrey,122.231,7.30E+01,82.9,34.4,198.8
unpopular,Lágrimas De Cristal,Conjunto Alacrán,122.274,4.66E+01,78.5,76.3,171.573
unpopular,Paul Masson (Fre$h),Dj Toned Dyne,122.355,6.52E+01,80.3,7.39,399.673
unpopular,Voyage,Robert W Hildreth,122.382,1.16E+01,34.1,9.6,224
unpopular,The Mockingbird Shows Off,Nature Sounds,122.4,1.38E+01,71.3,14.6,132.082
unpopular,NOVACANE,Myles T. Jordan,122.415,6.79E+01,35.8,26.6,150.534
unpopular,Gallos De Durango,Los Broncos De Cosala,122.421,7.03E+01,67,30,147.293
unpopular,Never Ending Story,Limahl,122.422,8.03E+01,57.9,12.5,210.013
unpopular,Fine,Boxelder,122.455,9.59E+01,41.6,35.3,212.467
unpopular,Ain't It Just Too Bad,Mimi Naja,122.505,6.64E+01,61.7,7.62,224.573
unpopular,Birth Of The UberJason,Harry Manfredini,122.564,2.29E+01,30.1,32.6,263.599
unpopular,Why You Treat?,Hosty,122.653,6.43E+01,50.4,28.6,333.267
unpopular,Crown Him,Aaron & Jeoffrey,122.73,5.87E+01,60.2,14.2,173.96
unpopular,Fear,Rotten Sound,122.767,8.89E+01,24.7,7.94,102.56
unpopular,Doomsday Jesus,Black Label Society,122.817,9.54E+01,57.9,31.8,210.667
unpopular,De Corazon a Corazon,Luigi Arias,122.827,3.50E+01,93,21.2,246.173
unpopular,Psycho-Future,Girls Against Boys,122.837,9.48E+01,57.2,29.9,211.893
unpopular,Blah,Kudrow,122.892,6.08E+01,84.6,52,150.595
unpopular,Lifeboats,Soft Swells,122.918,9.09E+01,53,32,183.626
unpopular,El Diablo En Una Botella,Grupo Imposible de Raunel Lopez,122.95,5.84E+01,70.9,10.3,200.629
unpopular,Everything,Gee Pugzy,122.971,2.40E+01,81.1,10.8,93.946
unpopular,Wavey - VIP Mix,CLiQ,122.979,8.37E+01,91.8,36.5,156.665
unpopular,Known for Loving You,Cody Johnson,122.98,9.26E+01,55.9,12.4,165.973
unpopular,The Haunting,The Floating Men,122.997,7.99E+01,64.1,6.87,220.387
unpopular,Because - 2019 - Remaster,The Dave Clark Five,123.002,5.08E+01,71.2,43.4,142.425
unpopular,Push,Bleach,123.006,5.85E+01,42.3,11.1,296.4
unpopular,Electrical Fetus,Satchel Grande,123.01,6.76E+01,90.5,9.57,166.457
unpopular,No More Semi-automatics,MoneyBagKZ,123.016,6.54E+01,61.7,47.7,171.707
unpopular,Too Late To Be Good,The Tuesdays,123.031,6.90E+01,51.5,11.8,213.067
unpopular,Love Song,Sara Bareilles,123.037,7.67E+01,58.1,79.7,258.147
unpopular,Sound of Nature: The Tidal Surge,Winds and Oceans,123.042,4.09E+01,16.6,35.9,130.612
unpopular,Dimelo De Frente,Grupo Imposible de Raunel Lopez,123.045,6.10E+01,66.7,9.68,212.821
unpopular,Pueblito Viejo,Soraya,123.074,1.36E+01,37.2,22,180.08
unpopular,El Grandes Ligas,El Josi,123.094,4.97E+01,75.4,7.42,174.373
unpopular,Shoot Me,Tasha Thomas,123.148,5.72E+01,64.4,8.82,429.307
unpopular,Don't Let Me Lose You,Alan Whitney,123.217,5.33E+01,54.5,21.7,183.333
unpopular,Hoy Tengo Ganas De Ti,Alejandro Fernández,123.223,4.72E+01,39.5,11,291.253
unpopular,I'm a Star,Last Minet,123.261,9.07E+01,28.3,16,246.688
unpopular,She Broke My Heart,Bobby Hebb,123.274,4.65E+01,57.3,27.2,214.52
unpopular,Nowadays,BMS Trapo,123.279,4.85E+01,58.7,12,141.501
unpopular,Intro - You Speak Girl (Live),Adam Ezra Group,123.321,1.74E+01,58.4,23.7,64.511
unpopular,The Big Cats Of Shambala,Matthew Sweet,123.348,8.21E+01,26,72.3,333.8
unpopular,Outro,Plap Fieldz,123.413,2.09E+01,71.7,10.9,97.018
unpopular,Pick Up the Pieces - Charlie Dark Remix,Average White Band,123.426,6.96E+01,76.8,33.1,302.987
unpopular,BIG MISTAKE - 2023 Remastered Version,Gavin Watts,123.439,4.82E+01,33.5,13.1,264.609
unpopular,If You Can't S&C,Watts & Ron-C Of The Swisha House,123.484,4.20E+01,90.2,9.11,408.66
unpopular,Overdose,Bluejeans,123.503,8.51E+01,62.5,2.92,170.397
unpopular,Driving for Miles With You,Mimi Naja,123.508,2.03E+01,61.8,8.16,209.588
unpopular,It's Up To You,The Tuesdays,123.575,7.23E+01,47.2,10.1,268.693
unpopular,Lonesome Tune,Ethan Setiawan,123.626,2.12E+01,66.2,12.2,481.72
unpopular,Struggle Through Time,Jarryd Elias,123.707,3.49E+01,33.5,14.1,122.017
unpopular,"Paris, Cali, Milan",Soraya,123.763,7.41E+01,67,5.78,263.213
unpopular,Friends of Mine,Duran Duran,123.775,7.87E+01,63.4,11.4,343.933
unpopular,Jack In The Box,Kidzone,123.792,1.92E+01,83.1,6.88,68.4
unpopular,Doxy - Live,Cal Tjader,123.82,4.18E+01,52.7,4.09,436.867
unpopular,Only the Lonely,Indiana,123.881,7.77E+01,51.3,12.1,221.267
unpopular,Street Player - Dance Mix,Chicago,123.886,8.94E+01,76.1,9.23,524.627
unpopular,Selfish Ways,Jacob Armitage,123.905,5.79E+01,54.4,10.4,307.637
unpopular,Easy Sleep,Dead Winter Carpenters,123.918,8.07E+01,50.9,14.9,224.762
unpopular,Wear It Out,Stargard,123.945,8.77E+01,63,6.83,313.813
unpopular,I Don't Wanna Hurt You - Instrumental Edit,Latif,123.947,2.94E+01,83.4,21.8,200.733
unpopular,Creepout,Choppaboy,123.954,5.70E+01,90.1,9.95,155.852
unpopular,Up There,Wsb Stepp,123.958,5.95E+01,78,18.1,142.128
unpopular,Jeffery Dahmer,Wsb Stepp,123.966,6.18E+01,80.6,29.6,127.896
unpopular,Sweater Weather (It's Too Cold for You Here),Cue the Rain,123.974,7.47E+01,59.1,14.9,240.465
unpopular,posed to be,PNF Mike,123.983,6.88E+01,67.5,17,187.063
unpopular,Easy - Original Mix,Trick,123.99,4.09E+01,84.1,32.8,445.4
unpopular,Bacon Pancakes,Saint James,124.006,2.91E+01,87.4,6.76,218.475
unpopular,¿Qué Hubiera Sido de Mi Vida? - En Vivo,Cachas De Oro,124.01,5.08E+01,69.9,7.87,227.243
unpopular,I Don't Wanna Hurt You,Latif,124.026,5.54E+01,67.3,16.9,237.147
unpopular,Here In My Arms - Afropeans Revisit,Eric Benét,124.072,5.09E+01,55.4,9.96,235.227
unpopular,Mic On My Skin,D4oesz,124.082,6.69E+01,80.1,15.7,174.417
unpopular,Me Ha Tocado Perder,Grupo Imposible de Raunel Lopez,124.084,6.25E+01,77,9.45,223.713
unpopular,First Time,Boxelder,124.091,6.04E+01,71.9,10.8,268.533
unpopular,Thank You,Plap Fieldz,124.099,4.83E+01,75.3,8.76,157.466
unpopular,All The Things You Are,Peter Nero,124.181,2.27E+01,49.6,18.6,260.747
unpopular,Paddles On A Steamer,Kidzone,124.215,2.44E+01,92.6,67.2,131.56
unpopular,All the W's,Dre/Parma,124.557,1.40E+01,19.3,5.75,103.636
unpopular,Whispering Winds,Clara Ponty,124.619,6.15E+00,37.4,27,242.867
unpopular,The Game,Quiet Money Dot,124.659,5.47E+01,65,97.4,216.294
unpopular,When You're A Tuesday Girl,The Tuesdays,124.682,6.66E+01,47.8,9.68,279.867
unpopular,El Bimbo,Grupo Renuente,124.734,7.59E+01,79.5,16.4,137.38
unpopular,Broken Pieces,Stranger Company,124.739,3.18E+01,70.3,15.9,110.5
unpopular,El Vaca de Colima,Grupo Renuente,124.752,6.72E+01,78.8,11.2,158.415
unpopular,Seis Pies Abajo,Grupo Imposible de Raunel Lopez,124.753,6.96E+01,67.5,9.42,207.605
unpopular,One for the Gipper,Mythology,124.846,9.54E+01,43,6.71,365.747
unpopular,Fly My Plane,GB Leighton,124.891,7.48E+01,60,14.8,230.16
unpopular,Me Engañaste,Unique,124.929,7.28E+01,74,11.7,254.067
unpopular,MOTA!,Feral Rawk Addict,124.947,7.44E+01,48.8,11.7,102.423
unpopular,95 Tonight,The Brand New Heavies,124.954,6.64E+01,73,15,264
unpopular,El Ultimo Adios,Conjunto Alacrán,124.96,7.81E+01,80.9,8.39,187.987
unpopular,Flag In Majol,Pentecostal Singers,124.961,5.39E+01,69.2,14.9,283.067
unpopular,Kill The King - Live,Rainbow,124.966,9.86E+01,17,71.2,279.36
unpopular,Choppavelli,Choppaboy,124.971,4.49E+01,80.6,7.64,172.434
unpopular,Repeat on Repeat,Casi Joy,124.976,7.20E+01,67.6,25.8,198.453
unpopular,Taken,KHALIKO,124.978,7.32E+01,66.6,8.82,245.026
unpopular,Joey,Halcyon,124.981,3.39E+01,65.4,19.2,204.32
unpopular,Morning Coffee,Piano Mood,124.984,4.37E+00,43.2,9.1,190.026
unpopular,In The Music 2010 - Adam K & Soha Remix,Deepswing,124.986,8.72E+01,67.9,18.1,360.96
unpopular,Strokin,Tgfromthe4,124.992,3.34E+01,83,12.5,122.762
unpopular,Electrofusion,Dave P,124.998,5.46E+01,75.6,12.5,307.227
unpopular,Fold Space,Dave P,124.999,5.63E+01,70.6,6.26,384.107
unpopular,Lyve - Original Mix,MOGUAI,125,4.82E+01,74.3,24.1,511.842
unpopular,Quisiera Llorar,Unique,125.001,6.73E+01,86.4,12.8,231.68
unpopular,Love Season,C Lova,125.005,8.17E+01,75.8,52.7,205.819
unpopular,A Few Screws Loose - Live,A Great Big Pile of Leaves,125.007,2.46E+01,48.5,6.2,296.48
unpopular,Dip It Low - Full Intention Club,Christina Milian,125.007,8.27E+01,69.2,26.8,425.947
unpopular,Tú No Eres Para Mi,Fanny Lu,125.008,9.25E+01,84.9,36.6,208.4
unpopular,Dip It Low - Full Intention Dub,Christina Milian,125.008,8.76E+01,69.2,27.6,441.227
unpopular,I'll Be Home Tomorrow,Hope Waits,125.01,3.80E+01,60.5,20.3,261
unpopular,Digital choice,Talamaur,125.012,9.39E+01,55.4,41.6,320.64
unpopular,De Amarte - Club Mix,Pilar Montenegro,125.013,8.87E+01,77.7,8.63,284.693
unpopular,Wifey,Unique,125.018,7.08E+01,86.6,41.9,226.653
unpopular,ОТКРЫТЫЕ РАНЫ,FLORES,125.021,6.67E+01,44.9,11.7,107.52
unpopular,O Me Voy O Te Vas,Bercy,125.03,5.32E+01,95.6,11.1,210.547
unpopular,Rockout,Choppaboy,125.046,7.48E+01,72.3,8.24,184.346
unpopular,Not Dark Yet,The Nielsen Family Band,125.048,4.18E+01,67.8,12.5,417.109
unpopular,Never Should've Kissed You,Colton Rice,125.051,7.62E+01,61.4,31.8,247.827
unpopular,Si No Te Hubieras Ido,Nicold Frias,125.064,5.77E+01,89.9,83.2,241.307
unpopular,Everybody Knows (I Still Love You) - 2019 - Remaster,The Dave Clark Five,125.064,5.03E+01,44.6,8.72,101.16
unpopular,Owner of a Lonely Heart,Yes,125.066,7.19E+01,74.3,81.1,267.307
unpopular,Intro,Althea,125.076,3.38E+01,95.2,32.8,111.412
unpopular,Iron Tempo,Zeros Second,125.077,2.49E+01,82.8,37.3,152.172
unpopular,All Of My Life,Steve Earle,125.09,7.07E+01,34.5,83.3,206.933
unpopular,M,The Cure,125.097,7.25E+01,79,11.3,184.293
unpopular,Turn It Around - Spotify Sessions curated by Jim Eno,Lucius,125.098,6.58E+01,56.7,32.4,212.928
unpopular,Es Imposible,Grupo Imposible de Raunel Lopez,125.121,7.26E+01,74.6,19.4,156.48
unpopular,Q&a,4gbrazy,125.135,3.97E+01,91.2,18.8,107.598
unpopular,Bobby's Song,The Aliens,125.139,8.27E+01,27.4,6.93,626.293
unpopular,My Bx Likes ( Granny Say),G-9lock19,125.156,6.50E+01,78.6,10.7,64.411
unpopular,Bahktia,The Wires,125.2,1.87E+01,33.8,6.27,260
unpopular,Temporary Music,Vickie Winans,125.249,2.33E+01,59.7,3.58,80.947
unpopular,Perdida - Re-edición,Edith Márquez,125.311,5.88E+01,45.3,32.6,235.027
unpopular,Honky Tonk Blues - Live,Richard Thompson,125.317,8.25E+01,55.1,11.4,266.067
unpopular,Black Trucks,Yg Teck,125.32,7.49E+01,77.7,5.92,132.807
unpopular,Big Ballah - Chopped and Screwed,Mr. Pookie,125.328,2.60E+01,76,21.5,279.197
unpopular,Summer Stream,Nature Sounds Nature Music,125.329,8.18E+01,26.5,15.1,177.049
unpopular,Tonight,Celebration,125.338,4.77E+01,56.5,19.5,169.48
unpopular,Good Ship,Celebration,125.412,5.64E+01,49.9,11.1,265.747
unpopular,While I'm Still Young,Alan Whitney,125.415,5.55E+01,51.5,47.1,230.827
unpopular,Haven,Silktail,125.437,8.26E+01,35.9,9,225.701
unpopular,At The Sea,I Am Kloot,125.446,2.38E+01,47.1,30,121.88
unpopular,The Weekend Trip to D.C.,Paris Street,125.535,5.37E+01,53.4,9.5,113.938
unpopular,Circa 2006,Brightside,125.572,5.29E+01,46.1,12.5,262.174
unpopular,Same Man - Original Mix,Till West,125.59,9.32E+01,78.7,13.1,407.986
unpopular,Down Like That - Chopped and Screwed,Mr. Pookie,125.59,2.18E+01,91.1,24.3,306.039
unpopular,Ferris Wheels,I Am Kloot,125.609,5.60E+01,55.3,10.5,191.093
unpopular,La Vida del Mencho,Grupo Renuente,125.709,7.27E+01,58,14.6,105.173
unpopular,Off Night Backstreet,Joni Mitchell,125.739,4.86E+01,60.5,7.93,200.2
unpopular,amievenburied?,Ky,125.741,7.29E+01,70.8,12.3,108.481
unpopular,Cats Vs. Dogs,Matthew Sweet,125.841,7.63E+01,51.2,8.36,232.653
unpopular,This Blood,Garret Fitch,125.891,3.43E+01,50.9,99,405.867
unpopular,IMA SIGN,Young Sims,125.896,5.90E+01,62.5,9.51,170.464
unpopular,Fresno,Dre/Parma,125.901,4.95E+01,62.9,1.65,186.19
unpopular,The Time Is Now,The Spencers,125.915,5.08E+01,52,7.65,253.88
unpopular,Not Looking Good,Kafime,125.927,5.75E+01,81.4,5.35,61.048
unpopular,Paper Bag,Mimi Naja,125.927,4.03E+01,76.5,17.4,290.953
unpopular,Dame,Choppaboy,125.938,5.38E+01,94,10.9,128.639
unpopular,Mamma Get Them Racks,King Tut (Turn Up Tony),125.94,7.22E+01,85.8,7.4,185.597
unpopular,Take Heart,Onnyx,125.948,6.86E+01,41.7,9.06,311.014
unpopular,Shirley - Mono Mix,Max Roach,125.959,6.73E+01,47.4,34.3,400.747
unpopular,Star Guitar - Armand Van Helden Remix,Shinichi Osawa,125.97,8.53E+01,51.5,6.57,359.013
unpopular,The Spark (Taking Back the Way),Big Firelight,125.976,8.83E+01,52.3,1.97,243.81
unpopular,El Ayudante,Los Broncos De Cosala,125.982,7.72E+01,74.1,12.3,141.013
unpopular,"Silent Night, Bodom Night - Live in Japan",Children Of Bodom,126,9.79E+01,21,10.7,203.4
unpopular,Sexy Love - Friscco Club Extended,Residence Deejays,126,8.81E+01,77.2,14.6,393.053
unpopular,Gotta Go Gotta Leave (Tired) - Morel's Pink Noise Vocal Mix,Vivian Green,126.002,9.68E+01,75.5,7.45,462.667
unpopular,Chase The Mouse - Original Mix,Joris Voorn,126.009,5.43E+01,91.7,12.9,412.285
unpopular,Chekere Son (feat. Mayra Caridad Valdés) - Seiji Rerub,Gilles Peterson's Havana Cultura Band,126.011,9.47E+01,80,10.9,317.147
unpopular,Do Dat,RenzoBeats,126.011,7.09E+01,80.3,8.73,156.682
unpopular,Bromance - Avicii's Arena Mix,Tim Berg,126.018,6.48E+01,72.6,4.38,495.375
unpopular,Perky Dreams,1TakeTheGreat,126.02,2.77E+01,86.1,18.3,175.125
unpopular,I'm Addicted to You,Burning Gold,126.035,6.62E+01,94,9.87,147.649
unpopular,Glow Worm,Kidzone,126.04,3.77E+01,87.8,11.5,118.84
unpopular,Get Money Kids - EMYND Buildup Breakdown Remix,Pase Rock,126.04,9.19E+01,77.1,12.2,246.613
unpopular,Long-Winded Prayer,The Floating Men,126.047,6.87E+01,68.2,16.5,277.08
unpopular,Forged In Darkness,Exodus Music and Sound,126.053,6.62E+01,54.2,9.38,174
unpopular,End of Sucker-Free Days,Satchel Grande,126.059,8.16E+01,79.2,97.5,260.809
unpopular,Ariel (Remix),The Big Trouble,126.071,5.75E+01,59.3,20.2,263.812
unpopular,Beat Bang - Action Man's (aka Herve') Tank Trax Remix,Machines Don't Care,126.071,9.76E+01,61.2,36.4,230.453
unpopular,Myself,Spice Marley,126.092,6.83E+01,69.5,11.1,122.114
unpopular,Cappin',RenzoBeats,126.093,4.96E+01,83.9,7.08,205.727
unpopular,Keep Me In the Dark,Arcadia,126.166,6.66E+01,69.1,23.1,270.693
unpopular,No Option,TTG Dree,126.2,7.18E+01,69.2,66.3,227.396
unpopular,Apenas Tenia Diez Años,Conjunto Michoacán (De Hermenegildo García),126.203,9.28E+01,72.5,11.5,188.16
unpopular,Favorite Song (Live),Chris Hawkey,126.218,3.90E+01,54.7,10.2,238.304
unpopular,Swing Down Chariot,The Oak Ridge Boys,126.232,4.56E+01,64.3,17.4,115.641
unpopular,Strange Little Girl,The Stranglers,126.239,3.75E+01,63.4,9.93,161.173
unpopular,The Blackest Lily,Corinne Bailey Rae,126.243,6.45E+01,62.4,5.65,216.907
unpopular,100% Michoacano,Grupo Renuente,126.244,7.31E+01,74.6,9.95,151.133
unpopular,Blood Bought Church,Charles Billingsley,126.291,9.18E+01,48.6,10.1,144.547
unpopular,You Got What It Takes - 2019 - Remaster,The Dave Clark Five,126.297,6.19E+01,54.3,6.66,179.688
unpopular,Core ngrato,Salvatore Cardillo,126.403,2.18E+01,23.2,13,228.32
unpopular,"The natural rhythm, flow and balance that create and reveal",Tmang,126.421,1.91E+01,16.7,15.2,600
unpopular,Two Fingers,Two Fingers,126.496,9.20E+01,37.4,9.98,169.413
unpopular,You're The One,Natalie,126.534,5.84E+01,58.1,10.1,276.467
unpopular,"Thunder, Rains",Sonido Del Bosque y Naturaleza,126.604,8.95E+01,24.3,4.15,172.023
unpopular,Omni (Bonus) [feat. Trae tha Truth & 30 Wayz],Mack Biggers,126.646,8.14E+01,58.8,22.6,194.453
unpopular,Time After Time,Halcyon,126.649,5.69E+01,64.9,28,259.413
unpopular,Well I Wonder,The Smiths,126.651,5.90E+01,64.3,7.07,239.427
unpopular,"Fantasy in C Minor, K. 396",Alfred Brendel,126.723,1.16E+01,40.4,9.96,554.64
unpopular,Mal de Amores,Luigi Arias,126.754,4.27E+01,90.4,12,273.12
unpopular,Bag Talk,BM Riqq,126.757,5.28E+01,74.2,4.33,134.452
unpopular,Time Machine,Dave P,126.87,4.23E+01,76.1,4.91,396
unpopular,What's Good,Unique,126.897,6.29E+01,85.3,11,199.48
unpopular,Nuff being said,Co Staccs,126.938,4.74E+01,70.9,29.7,119.208
unpopular,Celos - Urban Remix,Fanny Lu,126.968,7.29E+01,91.2,6.05,226.133
unpopular,Eat It Up,Kafime,126.971,5.81E+01,85.8,17,61.048
unpopular,Full Time Love,Kathy Mattea,126.971,2.69E+01,81,23,176.733
unpopular,Hey - Black Noise Remix,Laidback Luke,126.973,7.37E+01,73.9,8.89,260.573
unpopular,Goin' Crazy - Dance Mix Version,Natalie,126.986,9.81E+01,64.6,26.5,474.013
unpopular,Tuned Out,Plasma Force,126.994,6.31E+01,71.2,12,274.154
unpopular,Just Anybody,1TakeTheGreat,126.998,4.76E+01,82.5,16.3,196.598
unpopular,Waka Waka (This Time for Africa),Burning Gold,126.999,8.71E+01,75.7,9.76,198.927
unpopular,Hooligans,Jack Beats,127.016,9.45E+01,65.5,12.9,273.64
unpopular,Rezando (feat. Roberto Fonseca) - Michel Cleis Remix,Gilles Peterson's Havana Cultura Band,127.019,8.42E+01,69.5,42.1,390.493
unpopular,Able To Love - Carlos Fauvrelle Funktastica Mix,Benny Benassi,127.024,6.75E+01,68.8,11,553.72
unpopular,BRD Freestyle,Cglizzay,127.046,3.12E+01,84.8,10.9,143.7
unpopular,The Good Thing,Talking Heads,127.051,6.11E+01,83,10.5,183.187
unpopular,Walking Away - Tocadisco Remix,The Egg,127.064,5.64E+01,78.6,35.5,416.44
unpopular,BankBoy Lifestyle,Big Bando,127.115,5.18E+01,84.3,29.9,217.083
unpopular,Whatchallwannado - Chopped and Screwed,Mr. Pookie,127.135,4.14E+01,85.9,29.2,320.993
unpopular,Silent House,Sound Frames,127.202,3.30E+01,57.4,51.9,272
unpopular,It's All About Him,Daniel Ballinger,127.204,7.11E+01,61.2,36.3,509.373
unpopular,Donde Esata De Casa De Pepe,Hosty,127.205,7.98E+01,65.3,36,191.6
unpopular,Relaxing Shore,Winds and Oceans,127.258,2.96E+01,16.2,48.1,120.816
unpopular,Port Stockton - 2018 demo,Vufcup,127.331,4.09E+01,59.7,9.1,128.157
unpopular,O paese d'o sole,Vincenzo d'Annibale,127.335,1.76E+01,39,19.4,180.387
unpopular,Long Arm of the Law,Dead Winter Carpenters,127.376,9.48E+01,51.5,12.7,222.074
unpopular,Fortune Teller,Hope Waits,127.392,4.00E+01,42.2,18.1,287.32
unpopular,"Un Beso, Por Un Segundo, Mi Corazoncito, Los Infieles",L.A. Orquesta Nueva Revolucion,127.504,4.66E+01,60.6,9.88,487.636
unpopular,Free Glen,Mar '17,127.516,6.23E+01,55,36.3,196.23
unpopular,In A Minute,BMS Trapo,127.517,5.60E+01,45.3,38.3,107.002
unpopular,Hungry Like the Wolf,Duran Duran,127.568,8.12E+01,69.1,27.7,220.627
unpopular,To Look at You,INXS,127.674,3.75E+01,71.4,14.2,235.493
unpopular,Leaves,Primal Scream,127.733,7.92E+01,48.1,6.38,212.2
unpopular,Mi Nombre es Carlos,Grupo Renuente,127.763,7.09E+01,66.4,34.4,151.656
unpopular,Sea of Life,Winds and Oceans,127.817,3.03E+01,16.1,17.6,127.347
unpopular,You Know How I Feel,Big Firelight,127.833,9.08E+01,56.3,60.1,169.665
unpopular,Isn't That So,Jesse Winchester,127.836,3.46E+01,78.1,10.4,145.8
unpopular,Dare You (Lay On the Ground),Jessy Foxes,127.848,7.92E+01,49.8,13.1,218.642
unpopular,I Love You Anyway,Zach Coffey,127.868,4.14E+01,51.4,2.77,223.707
unpopular,Chim Chim Cher-ee - Disney Super Guitar,Phil X,127.872,6.50E+01,30.3,11,198.707
unpopular,Singing Something,Chilly Gonzales,127.888,1.13E+01,61.5,66.8,149.187
unpopular,Loss,Rotten Sound,127.89,9.32E+01,16.5,5.17,108
unpopular,Perdoname Ni Amor,Kellkito,127.922,4.76E+01,91.6,10,125.625
unpopular,Without You,Big Firelight,127.949,7.03E+01,64.8,12.2,210.006
unpopular,Where Have You Been,Jessy Foxes,127.954,7.29E+01,67.7,15.6,242.742
unpopular,Feel The Love - Extended Mix,Marchi's Flow,127.956,5.55E+01,78,8.29,337.969
unpopular,Heartbreaker,Unique,127.958,6.36E+01,79.3,36.8,232.053
unpopular,Psalms 89,King Malachi,127.964,8.61E+01,57.8,7.94,176.136
unpopular,Muzik - Afropeans Revisit,Eric Benét,127.964,4.94E+01,44.3,9.61,357.093
unpopular,War - Instrumental,Jack Beats,127.968,9.09E+01,68.1,5.53,312.373
unpopular,Fall At Your Feet,Magnet,127.976,6.07E+01,56.2,8.05,206.987
unpopular,Wide Awake (Workout Mix + 130 BPM),DJ ReMix Workout,127.977,5.76E+01,87.9,54.1,300.027
unpopular,Gotta Go Gotta Leave (Tired) - Eddie Baez' Anthem Mix,Vivian Green,127.979,8.35E+01,74.7,64,666.627
unpopular,Careless,Jack Beats,127.984,8.95E+01,66.9,5.37,298.613
unpopular,Shake It Out (Workout Mix + 128 BPM),DJ ReMix Workout,127.987,7.74E+01,89.1,42.4,288.787
unpopular,She Came Along - Ecstasy of Dub Mix,Sharam,127.99,7.17E+01,71.1,4,549.871
